timestamp,price,buy_volume,sell_volume,volume_diff,total_volume,aggressor
2020-07-12 15:00:00,9215.69,493.18924,548.465529,-55.27628899999996,1041.654769,Sell
2020-07-12 16:00:00,9216.23,494.840887,642.017008,-147.17612100000002,1136.857895,Sell
2020-07-12 17:00:00,9216.83,249.006053,300.905609,-51.89955600000002,549.911662,Sell
2020-07-12 18:00:00,9218.54,262.187822,341.501791,-79.31396900000004,603.689613,Sell
2020-07-12 19:00:00,9220.28,802.621428,1013.7307950000001,-211.10936700000002,1816.352223,Sell
2020-07-12 20:00:00,9230.87,368.037302,383.364306,-15.327003999999988,751.401608,Sell
2020-07-12 21:00:00,9260.6,563.954685,445.956168,117.99851700000005,1009.9108530000001,Buy
2020-07-12 22:00:00,9298.46,1301.19548,957.277766,343.91771400000005,2258.473246,Buy
2020-07-12 23:00:00,9302.75,721.180703,1210.919267,-489.738564,1932.09997,Sell
2020-07-13 00:00:00,9275.81,807.6827049999999,1002.942851,-195.26014600000008,1810.625556,Sell
2020-07-13 01:00:00,9284.56,809.021179,1086.194111,-277.17293200000006,1895.21529,Sell
2020-07-13 02:00:00,9284.16,407.68063,568.371514,-160.69088400000004,976.052144,Sell
